node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.804249,195.750581,1.884699,0.0
1,7,99999.804249,195.750581,1.581907,0.0
1,16,99999.8434,156.600465,0.932097,0.0
2,4,99999.758574,241.425717,1.146555,0.0
2,7,99999.804249,195.750581,1.715422,0.0
2,12,99999.804249,195.750581,1.410007,0.0
2,13,99999.804249,195.750581,1.166344,0.0
2,18,24999.843393,156.606852,1.128912,0.0
2,23,24999.758564,241.435563,1.529455,0.0
3,10,99999.804241,195.758564,0.780225,0.0
3,11,24999.804249,195.750581,1.943707,0.0
3,14,1549.804241,195.758564,1.95682,0.0
3,21,99999.804241,195.758564,2.037406,0.0
4,16,99999.843393,156.606852,0.836253,0.0
5,8,24999.8434,156.600465,0.897646,0.0
5,16,24999.843393,156.606852,1.767635,0.0
6,7,1549.804241,195.758564,1.212001,0.0
6,19,1549.76509,234.910277,1.441598,0.0
7,17,99999.804241,195.758564,1.808524,0.0
7,19,24999.76509,234.910277,2.150416,0.0
7,21,99999.797716,202.28385,1.915574,0.0
8,9,24999.843393,156.606852,1.9238,0.0
9,15,24999.8434,156.600465,1.455188,0.0
9,16,99999.843393,156.606852,1.440763,0.0
10,11,24999.8434,156.600465,1.545787,0.0
10,12,99999.8434,156.600465,1.222491,0.0
10,16,99999.843393,156.606852,0.625253,0.0
10,17,99999.804241,195.758564,1.093388,0.0
12,22,99999.804249,195.750581,0.0,0.0
13,14,1549.804249,195.750581,1.506925,0.0
13,17,99999.765099,234.900698,1.292706,0.0
13,19,24999.765099,234.900698,1.459718,0.0
15,20,24999.8434,156.600465,1.137733,0.0
17,20,99999.804241,195.758564,1.442432,0.0
17,23,24999.804241,195.758564,1.765609,0.0
18,21,24999.843393,156.606852,2.031446,0.0
20,22,24999.804241,195.758564,0.0,0.0
