node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24999.761,0.239,0.001,0.01
19,7,25000.0,0.0,0.001,0
19,6,1550.0,0.0,0.001,0
13,19,25000.0,0.0,0.001,0
13,17,99999.761,0.24,1.588,0.01
13,14,1549.761,0.239,1.704,0.01
13,2,99999.761,0.24,0.969,0.01
12,22,99999.761,0.239,1.57,0.01
12,10,99999.76,0.239,2.478,0.01
12,2,99999.76,0.24,1.021,0.01
22,12,100000.0,0.0,1.57,0
22,20,25000.0,0.0,0.895,0
17,13,100000.0,0.0,1.588,0
17,7,100000.0,0.0,0.001,0
17,20,100000.0,0.0,0.838,0
17,10,99999.76,0.239,1.487,0.01
17,23,25000.0,0.0,0.46,0
7,17,99999.761,0.24,0.001,0.01
7,19,25000.0,0.0,0.001,0
7,21,99999.761,0.24,0.001,0.01
7,1,99999.761,0.239,0.001,0.01
7,6,1549.761,0.239,0.001,0.01
7,2,99999.761,0.24,0.001,0.01
20,17,99999.761,0.24,0.838,0.01
20,15,25000.0,0.0,1.738,0
20,22,25000.0,0.0,0.895,0
8,5,24999.761,0.24,0.764,0.01
8,9,24999.761,0.24,0.987,0.01
5,8,25000.0,0.0,0.764,0
5,16,24999.76,0.24,1.591,0.01
15,20,24999.761,0.239,1.738,0.01
15,9,24999.761,0.24,0.387,0.01
3,21,100000.0,0.0,0.001,0
3,1,100000.0,0.0,0.001,0
3,10,100000.0,0.0,7.169,0
3,14,1550.0,0.0,0.001,0
3,11,25000.0,0.0,0.001,0
21,3,100000.0,0.0,0.001,0
21,7,100000.0,0.0,0.001,0
21,18,25000.0,0.0,0.496,0
1,3,100000.0,0.0,0.001,0
1,7,100000.0,0.0,0.001,0
1,16,99999.761,0.24,0.938,0.01
6,19,1550.0,0.0,0.001,0
6,7,1550.0,0.0,0.001,0
10,3,100000.0,0.0,7.169,0
10,12,100000.0,0.0,2.478,0
10,17,100000.0,0.0,1.487,0
10,16,99999.761,0.24,1.563,0.01
10,11,24999.761,0.24,1.917,0.01
14,3,1550.0,0.0,0.001,0
14,13,1550.0,0.0,1.704,0
4,16,99999.761,0.24,1.001,0.01
4,2,99999.761,0.24,0.376,0.01
16,4,100000.0,0.0,1.001,0
16,5,25000.0,0.0,1.591,0
16,1,100000.0,0.0,0.938,0
16,10,100000.0,0.0,1.562,0
16,9,100000.0,0.0,0.001,0
11,3,25000.0,0.0,0.001,0
11,10,25000.0,0.0,1.917,0
2,13,100000.0,0.0,0.969,0
2,7,100000.0,0.0,0.001,0
2,4,100000.0,0.0,0.376,0
2,12,100000.0,0.0,1.021,0
2,23,25000.0,0.0,0.001,0
2,18,25000.0,0.0,0.001,0
23,2,25000.0,0.0,0.001,0
23,17,25000.0,0.0,0.459,0
18,2,25000.0,0.0,0.001,0
18,21,25000.0,0.0,0.497,0
9,8,25000.0,0.0,0.987,0
9,15,25000.0,0.0,0.387,0
9,16,100000.0,0.0,0.001,0
